Date,Campaign,Ad Group,Ad Group ID,Creative,Creative ID,Inventory Contract,Media Cost (USD),ECPM,Impressions,Clicks
03/02/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|c3kj5o,rkidxve,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|uwjixg,s2uoyxcm,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,271.01,21.70,"12,491",9
03/01/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|lzf1f8,5qbpdsw,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|mj3c7w,8w9zymm4,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,899.95,8.60,"104,632",170
03/01/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|lzf1f8,5qbpdsw,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|yq0h6u,bw6zvwlo,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,903.08,8.60,"104,966",173
03/01/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiae_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display_x:|oh4303,6yzlb8m,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display - GE_x:|9vxk4s,5ilj9fd3,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,542.27,8.27,"65,559","1,235"
03/01/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiae_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display_x:|oh4303,6yzlb8m,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display - SMB_x:|c0d715,nnxczqvg,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,539.15,8.27,"65,165","1,143"
03/01/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiint_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display_x:|i07prx,pfr32qi,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display - GE_:|v08kvb,ebm1ltzj,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,564.45,7.44,"75,853",147
03/01/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiint_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display_x:|i07prx,pfr32qi,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display - SMB_:|dcnzpo,6y9bfr41,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,566.58,7.44,"76,173",146
03/01/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|169xls,w5sn17t,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|o6rl20,fyiakgd8,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,674.91,23.88,"28,267",11
03/01/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|169xls,w5sn17t,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|o6rl20,ydalaf7e,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,672.18,23.88,"28,145",27
03/01/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|169xls,w5sn17t,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|uwjixg,7dvhruhe,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,677.71,23.88,"28,377",21
03/01/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|169xls,w5sn17t,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|uwjixg,s2uoyxcm,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,675.44,23.88,"28,279",23
03/01/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|c3kj5o,rkidxve,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|o6rl20,fyiakgd8,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,836.70",21.68,"130,872",147
03/01/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|c3kj5o,rkidxve,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|o6rl20,ydalaf7e,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,808.14",21.67,"129,568",135
03/01/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|c3kj5o,rkidxve,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|uwjixg,7dvhruhe,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,815.59",21.67,"129,901",136
03/01/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|c3kj5o,rkidxve,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|uwjixg,s2uoyxcm,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,807.37",21.67,"129,550",144
02/28/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|lzf1f8,5qbpdsw,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|mj3c7w,8w9zymm4,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,958.61,8.55,"112,131",141
02/28/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|lzf1f8,5qbpdsw,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|yq0h6u,bw6zvwlo,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,960.40,8.55,"112,336",175
02/28/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiae_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display_x:|oh4303,6yzlb8m,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display - GE_x:|9vxk4s,5ilj9fd3,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,"1,163.46",8.24,"141,128","2,691"
02/28/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiae_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display_x:|oh4303,6yzlb8m,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display - SMB_x:|c0d715,nnxczqvg,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,"1,162.03",8.24,"140,943","2,628"
02/28/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiint_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display_x:|i07prx,pfr32qi,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display - GE_:|v08kvb,ebm1ltzj,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,"1,113.53",7.39,"150,727",253
02/28/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiint_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display_x:|i07prx,pfr32qi,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display - SMB_:|dcnzpo,6y9bfr41,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,"1,114.43",7.39,"150,822",267
02/28/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|169xls,w5sn17t,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|o6rl20,fyiakgd8,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,652.32,23.67,"27,555",20
02/28/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|169xls,w5sn17t,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|o6rl20,ydalaf7e,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,657.54,23.68,"27,769",24
02/28/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|169xls,w5sn17t,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|uwjixg,7dvhruhe,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,654.76,23.67,"27,664",28
02/28/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|169xls,w5sn17t,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|uwjixg,s2uoyxcm,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,648.65,23.67,"27,400",20
02/28/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|c3kj5o,rkidxve,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|o6rl20,fyiakgd8,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"1,960.85",21.68,"90,430",96
02/28/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|c3kj5o,rkidxve,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|o6rl20,ydalaf7e,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"1,966.96",21.68,"90,718",91
02/28/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|c3kj5o,rkidxve,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|uwjixg,7dvhruhe,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"1,967.57",21.68,"90,738",85
